0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
-3.09827376816111,-2.416635144021488,-1.0395521765340947,-0.9666176352226845,-1.0088165675802903,-0.011371467629560634,-1.0781149198761242,-1.0156811287586316,-1.7250844181233496,-1.761201618979451,-0.9740266109034075,-0.9340440925234452,-0.9762962502451388,0.11986859295612874,-0.9908989967529157,-0.052496178174685985,0.7594929656940258,0.7630086157903763,-0.4833893473652408,-0.38327137848678855,-0.4580593123388533,-0.10720580771404854,-0.4103371565026421,0.29465075377633626,0.3080093603338372,0.10758956690810778,-0.9415128765531016,-0.869329290927104,-0.9440872362559461,0.2030394209405403,-0.9329696210575614,-2.2517454064235576,-2.1417786481992813,-2.7012210262937906,-1.0069130615793338,-0.9664794421056363,-1.0088042592879822,-0.03161488034196072,-1.0200300055551466
0.4354574754168604,0.5288949017008995,1.3157786784222383,1.4634321337625344,1.1937749161659619,0.28378780041849205,1.4666230910232614,0.2563933077802632,0.31164664244852835,0.3395289695159759,1.2835565896416488,1.3988416375024781,1.2265887189591897,0.40493957223534177,1.2735282030515136,0.4269250254574004,0.26456723814792754,0.42353347142058356,0.1710148308909763,-0.12405602625719657,0.12507971624321051,0.07443140740370985,0.11223836950712404,0.24094474445930178,0.4655433935616829,0.4952414841889843,-0.6144377426120877,-0.6102366978666846,-0.6202231198339719,0.3064698340370944,-0.6330756711906801,0.32858698236171846,0.5956392978919549,0.4022935205305696,-0.3854431014542554,-0.4158725104583043,-0.39362296462424223,0.11217596973056244,-0.36223169663510785
-0.02346866011274581,-0.5959861047294073,-0.7451358196645532,-0.9018163080497453,-0.7496881577277901,-0.006326010056089225,-0.8845987213286424,0.6441729506386703,-1.6829109369665631,0.4661329996493004,-0.3196546687164346,-0.8368405204390318,-0.26359817197315016,0.15518712136240312,-0.42963071645951023,0.49372961940613413,0.6304897685391533,0.7439621555452065,0.0074137863269220445,0.16756124500109437,-0.10169657264981434,0.3014779263009082,0.063851746728442,0.18330902714346048,0.3018072330414023,0.317100863241992,1.8386257619455155,2.013075806870062,1.7115985184042433,0.39728678212187296,1.7950979228927786,0.26047668580494987,0.038729167490973826,0.28129006527532363,1.282713107302534,0.45862085156981136,1.2576531421047443,0.20803653644557837,1.01140594846262
0.8199631565362605,0.6129248573605339,-0.712422891123493,-0.6102103357715191,-0.4581686966437272,0.32667418979299506,-0.5749728036526716,0.13848733528953142,0.23226126615340065,0.32832507304400027,2.1996773087034107,2.3708773583466134,1.9392867972311782,0.4755766290478905,2.0476913482837964,0.49896919540211293,0.2633268227906689,0.5703032533098341,0.3673360843678413,0.19996316402979342,0.2870627797382282,0.2232730142363178,0.33481683428906134,0.30905968310529625,0.07232852322131154,0.5154083469377005,0.49761771278735895,0.5556799709052029,0.3513692294319511,0.3392648430677085,0.44073814930041116,0.27750425994414224,0.44555883958790404,0.3552366212646401,-0.777950444691147,-0.7397589408390878,-0.7821585191487095,-0.07449987071446815,-0.7491718783527777
0.5979421342124782,0.5098481117513824,-0.18901603446653006,-0.2214023727338841,-0.23143133802278953,0.11476497170721382,-0.16858878670295976,0.3389274885237756,0.09829844365537195,0.5288748198923634,-0.2869360716070861,-0.25361908793255084,-0.3931796407498754,0.2283469302039706,-0.29415216604386063,0.2920059435609394,0.3414729902979477,0.4224130914061615,-0.058026631498699716,-0.026850269171099634,-0.13409318534881776,0.10218153749114506,-0.032921498828922084,0.14794165515419422,0.39359871696943816,0.3843237390710458,-0.6471452560061892,-0.7397829943968942,-0.6849959431183668,0.32160599205122403,-0.7104676582531011,0.435991680778162,0.4505201770525012,0.46951766233903947,1.119168380953829,1.2683369275217702,1.0633853648425107,0.346782093533101,1.243570057493222
0.34243190740410234,0.4190957596389776,-0.09087724884334959,0.13500492671728134,-0.19904028679122696,0.26360597012460785,-0.07183068742921887,0.5066159827328165,0.5857742699676426,0.5669680678970809,-0.22149887738838875,-0.25361908793255084,-0.26359817197315016,0.06184529628867794,-0.17802769425901802,0.19376389363633145,0.24596100778905167,0.2689210294303808,1.3489423517521668,1.4636380061490544,1.226564548009331,0.35445544737692103,1.2928719653069658,0.1309129204926954,0.17156255990026992,0.34174925104597825,-0.6144377426120877,-0.869329290927104,-0.6202231198339719,0.13492670987695657,-0.7104676582531011,0.3966972789184878,0.49889321733231884,0.4885645025181058,0.03977318705237711,0.16712306422710607,0.02729055277726421,0.06676833286555547,0.1407905395978629
0.7691091793559532,0.619647253813305,-0.6469970340413727,-0.4482070178391711,-0.4581686966437272,0.03908310810514915,-0.4491872745968084,-2.3021662952686164,-2.108366938048265,-2.353887742346961,-1.0067452080127561,-0.9664452832182497,-1.0086916174393201,-0.0718605612493598,-1.0199301146991264,0.5631540013528572,0.6007197999649514,0.5579790731511944,-1.0069126899702143,-0.9665059210033705,-1.0088017282219135,0.3292280563883434,-1.0780725508484543,0.28679133777872123,0.5064774336917532,0.319341625769627,0.7919853333342711,0.1994276554471262,0.7076197574961227,0.3922413961171626,0.5665001282768454,0.3980070923138098,0.41331014606802585,0.46951766233903947,1.184586271493311,1.3978914996740834,1.1281412905965884,0.45777853920311923,1.2822640756649888
0.4032086118391047,0.5681088810087289,-0.8759875338287939,-0.8370149808768063,-0.8468613114224777,0.0870149550531236,-0.8652471014738943,0.6127313579744754,0.5956974420045338,0.6218671606097611,-0.09062448895099422,0.005590437625885042,-0.1664120703906062,0.1652781294784809,-0.0038409865817543368,0.43609428345036444,0.39357043530280006,0.489635892271467,1.381662560664978,1.6256476012925494,1.2913577734073378,0.3418417518826322,1.5444824037561127,0.5094747910444728,0.4754667972295788,0.5266121595758761,-0.2546550952769727,-0.0596649376132933,-0.19919976848540527,0.006269366756853576,-0.10100576013653575,0.44778000133606405,0.4914512111354235,0.3888486921688751,-1.0069130615793338,-0.9664794421056363,-1.0088042592879822,0.1979459504755766,-1.0780710328127971
0.9973319062139194,1.000583052803648,-1.0395521765340947,-0.9666176352226845,-1.0088165675802903,-5.831306778628334,-1.0781149198761242,-0.17854872407443612,-1.2115602652142403,0.3518532556351493,-0.9085894166847103,-0.9016429018286407,-0.9115055158567762,0.3595300357129896,-0.9521908394913016,0.5251670753820084,0.50148657138428,0.4224130914061615,0.2691754576294088,0.32957084014458937,0.31945939243723165,0.20561384054431378,0.373526132512007,0.2972705591088744,0.41096467338825554,0.6027980855154706,-0.7779753095825945,-0.9017158650596564,-0.9440872362559461,-0.021480256269050882,-0.8845996291435483,0.42420336022025934,0.4654041894462912,0.40005271580362006,-1.0069130615793338,-0.9664794421056363,-1.0088042592879822,0.180287425028074,-1.0780710328127971
0.4466205435783918,0.3317046057529576,-0.8105616767466735,-0.772213653703867,-0.8144702601909151,-0.12237153424592159,-0.7781648121275274,0.2393624450871581,0.2607903857594624,0.3451309177519637,1.545305366516438,0.718416632911584,1.4533562893184586,0.2611427065812255,1.3025593209977242,0.2081727276252735,0.28813512993583673,0.3339030702668429,1.4471029784905993,1.4960399251777532,1.2589611607083344,0.4023874902552186,1.3412585880856478,0.36407559508860016,0.3415008477129854,0.529973303367329,0.20325009224044646,-0.28637095654116024,0.059891524652174115,0.13492670987695657,0.04410421560550361,0.22380191073592043,0.2421440035394391,0.33731018344904856,2.0677277937763177,2.2399962186641207,1.9052123996455232,0.3720085584581051,2.0174504209285615
-0.891707294898488,0.3216210110738011,1.4139174640454186,0.556213553341386,1.3557301723237745,0.3493787488736146,0.9634809747998088,0.4935153191227352,-0.0865206355317227,0.6241079399041561,0.072968496595749,-0.31842146932215987,-0.004435234419699691,0.06689080034671754,-0.023195065212561355,0.2605684875850644,0.345194236369723,0.31261584999282976,-0.025306422585888836,0.005551649857599391,-0.0369033472518072,0.2081365796431714,-0.0038895251617129586,1.0674933268751212,1.108083781057936,1.104728891705739,-1.0396354167354056,-0.9664890133247612,-1.008860059540341,-5.831242240692532,-1.0780795967996009,0.39014821194187543,0.5249402390214519,0.4123771418018398,1.0210415451446062,0.4910094946078896,0.7396057360721212,0.29128387069809153,0.78891534397496
-2.0328209291883206,-2.3438091824498044,-1.0068392479930346,-0.9342169716362149,-0.9764255163487278,0.023946735384736358,-1.0007084404571314,0.40705093929619823,0.5361584097831876,0.29247260433367844,-0.6141220427005725,-0.5776309948805959,-0.6523425783033258,-0.01131451255289026,-0.623171502767581,0.3915578874845417,0.38364711244473276,0.5759051533819428,1.83974548544433,2.0792744676943355,1.6477205130963766,0.30400066539976583,1.9896393333199873,0.3221587097679875,0.46058169172773455,0.2890913316465529,-0.8106828229766961,-0.7721695685294466,-0.8145415896871564,0.11726785886047211,-0.8072076420811274,0.3207281019897841,0.30292038748074857,0.34851420708379355,1.3808399431117573,1.527446071826397,1.3871649936129002,0.4123709023381116,1.4080196347232317
0.4776290662493112,0.4011693690982553,-0.6797099625824328,-0.6102103357715191,-0.684906055264665,0.28378780041849205,-0.6910825227811607,0.4319422001553532,0.6081014070506475,0.49862429941802944,-0.5159662513725265,-0.5128286134909869,-0.4903657423324192,0.00886750367926673,-0.4683388737211244,0.5120681353920606,-0.6297722344353736,0.3831997909014,-0.5488297651908625,-0.6100848116876816,-0.5552491504358639,0.251023144323753,-0.6038836476173702,0.8042028909550264,0.8227859256059319,0.32942505714398546,-0.5490227158238851,-0.22159780827605544,1.9706898115418223,0.5284668182443307,0.5181301363628322,0.35871269045413556,0.37734044944969924,0.40117311816709483,1.250004162032793,1.46266878575024,1.1928972163506664,0.30641974965309454,1.3306315983796975
-1.8219629750260689,-2.3460499812673947,-1.0068392479930346,-0.9666176352226845,-1.0088165675802903,-0.0971442463785667,-1.0007084404571314,-0.8388221700225338,0.06480773803086495,-1.5897820029582241,-0.9740266109034075,-0.9016429018286407,-0.9762962502451388,-0.06176955313328202,-0.9618678788067052,0.4112062974694633,0.5052078174560554,0.5176453926320109,-0.5161095562780517,-0.4480752165441865,-0.5228525377368604,-0.02900089564945815,-0.4780784283927969,-2.300266428102804,-2.1070990073403038,-2.353888069699079,-1.0069279033413043,-0.9664890133247612,-1.008860059540341,-0.08454758132792498,-1.0200356065027851,0.43861130756880684,0.6254073226795349,0.4471096150695495,0.4976984208287508,-0.0919860800775207,0.4805820330558093,0.2711026987580887,0.3536076395425814
